# TBJD-2450000      FLUX           FLUX_ERR
  1380.0426118      7.7666135      0.6994240
  1380.0440006      8.2921956      0.6994524
  1380.0453895      8.7575162      0.6997371
  1380.0467784      7.7275572      0.6995887
  1380.0481673      7.0001045      0.6991680
  1380.0495562      6.5504784      0.6992023
  1380.0509451      6.6893317      0.6991546
  1380.0523339      5.2284361      0.6988503
  1380.0537228      3.5708815      0.6983878
  1380.0551117      6.1413461      0.6990348
  1380.0565006      4.0069099      0.6986411
  1380.0578895      2.3586401      0.6982449
  1380.0592783      3.7661628      0.6985046
  1380.0606672      3.4161541      0.6981891
  1380.0620561      2.5905216      0.6981282
  1380.0634450      2.7314716      0.6981948
  1380.0648339      3.3010220      0.6983165
  1380.0662228      3.9833084      0.6984881
  1380.0676116      4.5078722      0.6987286
  1380.0690005      5.1862650      0.6989807
  1380.0703894      4.0555505      0.6986953
  1380.0717783      3.0514094      0.6984545
  1380.0731672      3.4876773      0.6986741
  1380.0745560      4.1454637      0.6985875
  1380.0759449      3.4822262      0.6980935
  1380.0773338      4.6664933      0.6987708
  1380.0787227      2.1305324      0.6978596
  1380.0801116      3.2399217      0.6984481
  1380.0815005      2.3446829      0.6980306
  1380.0828893      3.2338716      0.6982538
  1380.0842782      3.2035011      0.6984444
  1380.0856671      4.8724372      0.6988912
  1380.0870560      4.2471178      0.6987165
  1380.0884449      6.6447645      0.6993079
  1380.0898338      5.9249793      0.6992315
  1380.0912226      5.2818689      0.6988049
  1380.0926115      4.0234429      0.6984512
  1380.0940004      5.0706537      0.6990712
  1380.0953893      5.2184924      0.6990766
  1380.0967782      3.9060944      0.6987644
  1380.0981670      3.9179550      0.6986729
  1380.0995559      1.9356704      0.6980037
  1380.1023337      0.5728348      0.6976877
  1380.1037226      2.0871632      0.6980627
  1380.1051115      1.1025502      0.6979746
  1380.1065003      1.0748754      0.6977462
  1380.1078892      1.5518768      0.6980770
  1380.1092781      1.6280725      0.6979916
  1380.1106670      1.3559965      0.6979898
  1380.1120559      1.7282889      0.6977390
  1380.1134448      2.3161694      0.6981085
  1380.1148336      2.8680487      0.6986395
  1380.1162225      2.3651095      0.6984042
  1380.1176114      2.0520006      0.6981872
  1380.1190003      2.7016403      0.6984331
  1380.1203892      3.6122141      0.6987612
  1380.1217780      4.6339664      0.6988892
  1380.1231669      4.1881141      0.6987980
  1380.1245558      3.2020635      0.6987097
  1380.1259447      3.8127068      0.6988917
  1380.1273336      2.8912308      0.6987327
  1380.1287225      3.8360088      0.6987586
  1380.1301113      4.4299394      0.6990087
  1380.1315002      2.8297112      0.6985445
  1380.1328891      2.5623676      0.6985089
  1380.1342780      2.3016132      0.6984506
  1380.1356669      4.7100422      0.6989891
  1380.1370558      3.9066335      0.6986743
  1380.1384446      2.4650863      0.6987155
  1380.1398335      3.2102701      0.6986777
  1380.1412224      3.3637995      0.6987568
  1380.1426113      1.6558072      0.6980870
  1380.1440002      1.5171934      0.6982253
  1380.1453890      1.0267140      0.6979803
  1380.1467779      0.4101403      0.6981557
  1380.1481668     -0.3471437      0.6976025
  1380.1495557     -0.2073918      0.6976014
  1380.1509446     -1.5838252      0.6973272
  1380.1523335     -0.9501195      0.6972382
  1380.1537223     -0.5425447      0.6978165
  1380.1551112     -1.0606391      0.6974087
  1380.1565001     -1.0104411      0.6973763
  1380.1578890     -0.1970287      0.6976806
  1380.1592779     -0.5681829      0.6975223
  1380.1606667      1.9691558      0.6982194
  1380.1620556      1.4428548      0.6980943
  1380.1634445      2.9719790      0.6987134
  1380.1648334      4.1179087      0.6990000
  1380.1662223      3.1094546      0.6986645
  1380.1676112      3.2087725      0.6987228
  1380.1690000      3.5254157      0.6988083
  1380.1703889      3.6022104      0.6985345
  1380.1717778      5.0204556      0.6991557
  1380.1731667      2.9323836      0.6987481
  1380.1745556      0.8804926      0.6980327
  1380.1759445      3.0794436      0.6986162
  1380.1773333      1.2070796      0.6982456
  1380.1787222      0.3890547      0.6978539
  1380.1801111      0.7643422      0.6978935
  1380.1815000     -0.2947292      0.6978051
  1380.1828889     -2.1298341      0.6974306
  1380.1842777     -0.6312000      0.6974636
  1380.1856666     -2.1239636      0.6972085
  1380.1870555     -2.3469197      0.6972410
  1380.1884444     -1.7627532      0.6973189
  1380.1898333     -2.6794370      0.6971029
  1380.1912222     -0.3766755      0.6975691
  1380.1926110     -2.0551959      0.6972097
  1380.1939999     -0.6795412      0.6976340
  1380.1953888     -0.5164873      0.6976881
  1380.1967777      0.4880132      0.6979143
  1380.1981666      1.1453803      0.6978587
  1380.1995554      2.1308918      0.6983921
  1380.2009443      1.6135162      0.6981782
  1380.2023332      1.1324414      0.6980258
  1380.2037221      3.0572199      0.6985345
  1380.2051110      2.9650903      0.6986150
  1380.2064999      1.2904036      0.6982151
  1380.2106665     -2.0844282      0.6971674
  1380.2120554     -3.7811588      0.6967392
  1380.2134443     -5.0763050      0.6961778
  1380.2148332     -3.2592307      0.6967206
  1380.2162220     -5.3793504      0.6962887
  1380.2176109     -3.5525719      0.6967967
  1380.2189998     -3.0791646      0.6967740
  1380.2203887     -2.5470531      0.6970245
  1380.2217776     -2.7379016      0.6967282
  1380.2231664     -0.2417756      0.6977288
  1380.2245553     -0.9688090      0.6972283
  1380.2259442      0.8872017      0.6977846
  1380.2273331      1.3565956      0.6981447
  1380.2287220      1.6034527      0.6979637
  1380.2301109      2.0360666      0.6983949
  1380.2314997      1.4981445      0.6980891
  1380.2328886      2.5814764      0.6983990
  1380.2342775     -0.2515397      0.6975934
  1380.2356664      0.8951088      0.6979016
  1380.2370553     -0.2943099      0.6973246
  1380.2384441     -0.9101048      0.6971429
  1380.2398330     -0.0414626      0.6975288
  1380.2412219     -1.3993863      0.6973344
  1380.2426108     -2.9902697      0.6969973
  1380.2439997     -2.1656556      0.6969044
  1380.2453886     -1.7682642      0.6970913
  1380.2467774     -3.1727319      0.6965082
  1380.2481663     -5.0009480      0.6962367
  1380.2495552     -5.1727476      0.6959376
  1380.2509441     -4.1808265      0.6964567
  1380.2523330     -4.0822874      0.6961676
  1380.2537219     -4.7663708      0.6959245
  1380.2551107     -4.9357144      0.6961527
  1380.2564996     -4.6478243      0.6961472
  1380.2578885     -3.6137920      0.6965329
  1380.2592774     -4.1808864      0.6962501
  1380.2606663     -2.7858234      0.6965583
  1380.2620551      0.3407136      0.6975059
  1380.2634440     -1.6612189      0.6970179
  1380.2648329     -1.1497737      0.6972308
  1380.2662218     -0.3597231      0.6975286
  1380.2676107      1.7930432      0.6977901
  1380.2689996      1.1802434      0.6975622
  1380.2703884      1.1709586      0.6976525
  1380.2717773      0.2923725      0.6974291
  1380.2731662      0.7578728      0.6977388
  1380.2759440     -0.7484287      0.6970797
  1380.2773328     -2.7449102      0.6964663
  1380.2787217     -1.8454782      0.6967260
  1380.2801106     -2.6483478      0.6969398
  1380.2814995     -3.6020512      0.6961532
  1380.2842773     -2.3494356      0.6964573
  1380.2856661     -2.4535457      0.6965889
  1380.2870550     -3.3440523      0.6964000
  1380.2884439     -2.0093108      0.6966299
  1380.2898328     -1.4494046      0.6967834
  1380.2939994     -2.5156643      0.6965250
  1380.2953883     -4.0420930      0.6962296
  1380.2967772     -3.5158519      0.6963466
  1380.2995550     -4.7330053      0.6958579
  1380.3009438     -5.4196047      0.6957432
  1380.3023327     -4.6090077      0.6959906
  1380.3037216     -5.0650434      0.6958245
  1380.3051105     -3.5861172      0.6960181
  1380.3064994     -4.4288218      0.6956933
  1380.3078883     -3.5892920      0.6960365
  1380.3092771     -3.7554608      0.6961192
  1380.3106660     -2.4462376      0.6963777
  1380.3120549     -1.1718177      0.6966357
  1380.3134438      0.2571500      0.6971565
  1380.3148327      0.9357225      0.6973285
  1380.3162215     -0.2229663      0.6968913
  1380.3176104      2.0710495      0.6977078
  1380.3189993      0.0511463      0.6970713
  1380.3203882      0.5724754      0.6972895
  1380.3217771      1.3887631      0.6975166
  1380.3231660      1.8966142      0.6976297
  1380.3245548      1.0734377      0.6973585
  1380.3259437      0.4142137      0.6971799
  1380.3273326      0.6191991      0.6971665
  1380.3287215     -0.9329276      0.6968676
  1380.3301104     -1.0394937      0.6968812
  1380.3314992     -2.0192545      0.6966118
  1380.3328881     -2.4266496      0.6961999
  1380.3342770     -3.0645485      0.6960729
  1380.3356659     -3.9570917      0.6956943
  1380.3370548     -4.1766933      0.6956755
  1380.3384437     -4.9748905      0.6956414
  1380.3398325     -6.2191197      0.6950308
  1380.3412214     -5.1719089      0.6954430
  1380.3426103     -7.5182194      0.6945097
  1380.3439992     -6.2633875      0.6950373
  1380.3453881     -5.8228066      0.6950995
  1380.3467769     -5.9342247      0.6952791
  1380.3481658     -6.0747554      0.6953468
  1380.3495547     -4.2673852      0.6955705
  1380.3509436     -3.5668287      0.6959402
  1380.3523325     -1.7184255      0.6965025
  1380.3537214      1.0165306      0.6970617
  1380.3564991      2.7065522      0.6977139
  1380.3578880      3.7171628      0.6976658
  1380.3592769      4.0435101      0.6980199
  1380.3620547      5.3210450      0.6982580
  1380.3634435      4.9008907      0.6980250
  1380.3648324      5.1286390      0.6980388
  1380.3662213      1.7285285      0.6971272
  1380.3676102      1.7122351      0.6973559
  1380.3703879     -1.9570161      0.6962721
  1380.3717768     -3.9663765      0.6957807
  1380.3731657     -5.5249727      0.6950153
  1380.3745546     -7.0376238      0.6947159
  1380.3759435     -8.2498053      0.6943859
  1380.3773324     -9.1742166      0.6941601
  1380.3787212     -7.3672658      0.6943682
  1380.3801101     -9.7130970      0.6938913
  1380.3828879     -8.3045560      0.6942009
  1380.3842768     -7.6757024      0.6945439
  1380.3856656     -6.3120880      0.6949075
  1380.3870545     -5.5460583      0.6950003
  1380.3884434     -0.9798310      0.6965968
  1380.3898323      1.5809294      0.6971323
  1380.3912212      2.3203626      0.6974307
  1380.3926101      3.7280051      0.6978206
  1380.3939989      6.3123071      0.6984099
  1380.3953878      5.8979035      0.6984309
  1380.3967767      9.2342181      0.6993336
  1380.3981656      7.4067209      0.6986599
  1380.3995545      8.8472497      0.6993440
  1380.4023322      6.6458427      0.6983306
  1380.4037211      4.2370542      0.6979424
  1380.4064989      1.3284415      0.6969509
  1380.4078878     -1.4141821      0.6960415
  1380.4092766     -1.1088005      0.6963386
  1380.4106655     -2.4773868      0.6959901
  1380.4120544     -3.6499730      0.6956189
  1380.4134433     -4.5664172      0.6955560
  1380.4148322     -5.7670376      0.6951748
  1380.4162210     -5.4228993      0.6950501
  1380.4176099     -5.9966428      0.6948413
  1380.4189988     -4.4326555      0.6950883
  1380.4203877     -3.5900707      0.6956375
  1380.4231655     -2.0359673      0.6959964
  1380.4245543     -0.1353893      0.6966088
  1380.4259432      0.5341978      0.6968455
  1380.4273321      2.6724080      0.6974107
  1380.4301099      4.7670093      0.6976418
  1380.4314988      4.3954956      0.6977065
  1380.4328876      5.3067883      0.6982099
  1380.4342765      7.9355377      0.6987765
  1380.4356654      7.7650560      0.6986242
  1380.4370543      8.4928681      0.6987003
  1380.4384432      7.1323686      0.6986447
  1380.4398320      6.0930649      0.6982597
  1380.4412209      5.1115070      0.6979116
  1380.4426098      3.0190622      0.6976622
  1380.4453876      1.9049406      0.6971099
  1380.4467765      1.4395003      0.6970547
  1380.4481653     -0.5714775      0.6961723
  1380.4495542     -0.3766156      0.6963046
  1380.4509431      0.7249865      0.6966679
  1380.4523320     -0.0309797      0.6965747
  1380.4537209     -2.0009245      0.6961044
  1380.4551097     -0.8186341      0.6963704
  1380.4564986      0.4519521      0.6969216
  1380.4578875      0.6162040      0.6967274
  1380.4592764      1.7072033      0.6970842
  1380.4606653      1.9968905      0.6970968
  1380.4620542      0.7564351      0.6968008
  1380.4634430      1.4356665      0.6969355
  1380.4648319      2.8613396      0.6974292
  1380.4662208      1.7584197      0.6971320
  1380.4676097      3.1611503      0.6973898
  1380.4689986      2.5676390      0.6973068
  1380.4703874      1.9724504      0.6970393
  1380.4717763      4.4134064      0.6977357
  1380.4731652      3.6508510      0.6977652
  1380.4745541      4.6460667      0.6979803
  1380.4759430      4.1845200      0.6977738
  1380.4773319      7.4792026      0.6987495
  1380.4787207      4.9307221      0.6979637
  1380.4801096      6.4103072      0.6986061
  1380.4814985      6.9089333      0.6985414
  1380.4828874      7.0670752      0.6984398
  1380.4842763      8.3861223      0.6990384
  1380.4856651      6.8490311      0.6985010
  1380.4870540      7.9297871      0.6988990
  1380.4884429      8.1638850      0.6987964
  1380.4898318      7.4405057      0.6987378
  1380.4912207      7.1212268      0.6988715
  1380.4926096      6.2007691      0.6985702
  1380.4939984      8.1449559      0.6989258
  1380.4953873      5.4643311      0.6981024
  1380.4967762      5.2897760      0.6981417
  1380.4981651      4.7051303      0.6979811
  1380.4995540      4.5680740      0.6979491
  1380.5009428      3.4198680      0.6977555
  1380.5023317      2.4683211      0.6970696
  1380.5051095      2.1298136      0.6972297
  1380.5064984      2.4380704      0.6974077
  1380.5078873      2.1884578      0.6973616
  1380.5092761      2.6617454      0.6976190
  1380.5106650      3.9418560      0.6979887
